model,layer,category,name,model_buffer,normal_execution_storage,precision,bytes,shape
"Target","33","Hyperconnection mixers","blk.33.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","33","Hyperconnection mixers","blk.33.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","33","Hyperconnection mixers","blk.33.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","33","Hyperconnection mixers","blk.33.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","33","Hyperconnection mixers","blk.33.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","33","Hyperconnection mixers","blk.33.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","33","Hyperconnection mixers","blk.33.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","33","Hyperconnection mixers","blk.33.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","33","Attention and indexer weights","blk.33.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","33","Attention and indexer weights","blk.33.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","33","Recurrent layer weights","blk.33.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","33","Recurrent layer weights","blk.33.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","33","Recurrent layer weights","blk.33.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","33","Recurrent layer weights","blk.33.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","33","Recurrent layer weights","blk.33.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","33","Recurrent layer weights","blk.33.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","33","Recurrent layer weights","blk.33.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","33","Expert routers","blk.33.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","33","Shared experts","blk.33.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","33","Shared experts","blk.33.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","33","Shared experts","blk.33.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","33","Shared experts","blk.33.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","34","Hyperconnection mixers","blk.34.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","34","Attention and indexer weights","blk.34.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","34","Attention and indexer weights","blk.34.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","34","Recurrent layer weights","blk.34.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","34","Recurrent layer weights","blk.34.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","34","Recurrent layer weights","blk.34.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","34","Recurrent layer weights","blk.34.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","34","Recurrent layer weights","blk.34.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","34","Recurrent layer weights","blk.34.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","34","Recurrent layer weights","blk.34.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","34","Expert routers","blk.34.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","34","Shared experts","blk.34.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","34","Shared experts","blk.34.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","34","Shared experts","blk.34.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","34","Shared experts","blk.34.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","35","Hyperconnection mixers","blk.35.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","35","Attention and indexer weights","blk.35.attn_q.weight","Vulkan0","Vulkan0","q8_0","33423360","2560,12288,1,1"
"Target","35","Attention and indexer weights","blk.35.attn_k.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","35","Attention and indexer weights","blk.35.attn_v.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","35","Attention and indexer weights","blk.35.attn_output.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","35","Attention and indexer weights","blk.35.attn_q_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","35","Attention and indexer weights","blk.35.attn_k_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","35","Other dense weights","blk.35.indexer.q_proj.weight","Vulkan0","Vulkan0","bf16","2621440","2560,512,1,1"
"Target","35","Other dense weights","blk.35.indexer.k_proj.weight","Vulkan0","Vulkan0","bf16","655360","2560,128,1,1"
"Target","35","Other dense weights","blk.35.indexer.q_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","35","Other dense weights","blk.35.indexer.k_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","35","Expert routers","blk.35.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","35","Shared experts","blk.35.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","35","Shared experts","blk.35.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","35","Shared experts","blk.35.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","35","Shared experts","blk.35.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","36","Hyperconnection mixers","blk.36.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","36","Attention and indexer weights","blk.36.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","36","Attention and indexer weights","blk.36.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","36","Recurrent layer weights","blk.36.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","36","Recurrent layer weights","blk.36.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","36","Recurrent layer weights","blk.36.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","36","Recurrent layer weights","blk.36.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","36","Recurrent layer weights","blk.36.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","36","Recurrent layer weights","blk.36.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","36","Recurrent layer weights","blk.36.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","36","Expert routers","blk.36.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","36","Shared experts","blk.36.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","36","Shared experts","blk.36.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","36","Shared experts","blk.36.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","36","Shared experts","blk.36.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","37","Hyperconnection mixers","blk.37.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","37","Attention and indexer weights","blk.37.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","37","Attention and indexer weights","blk.37.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","37","Recurrent layer weights","blk.37.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","37","Recurrent layer weights","blk.37.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","37","Recurrent layer weights","blk.37.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","37","Recurrent layer weights","blk.37.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","37","Recurrent layer weights","blk.37.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","37","Recurrent layer weights","blk.37.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","37","Recurrent layer weights","blk.37.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","37","Expert routers","blk.37.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","37","Shared experts","blk.37.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","37","Shared experts","blk.37.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","37","Shared experts","blk.37.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","37","Shared experts","blk.37.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","38","Hyperconnection mixers","blk.38.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","38","Attention and indexer weights","blk.38.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","38","Attention and indexer weights","blk.38.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","38","Recurrent layer weights","blk.38.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","38","Recurrent layer weights","blk.38.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","38","Recurrent layer weights","blk.38.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","38","Recurrent layer weights","blk.38.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","38","Recurrent layer weights","blk.38.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","38","Recurrent layer weights","blk.38.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","38","Recurrent layer weights","blk.38.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","38","Expert routers","blk.38.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","38","Shared experts","blk.38.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","38","Shared experts","blk.38.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","38","Shared experts","blk.38.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","38","Shared experts","blk.38.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","39","Hyperconnection mixers","blk.39.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","39","Attention and indexer weights","blk.39.attn_q.weight","Vulkan0","Vulkan0","q8_0","33423360","2560,12288,1,1"
"Target","39","Attention and indexer weights","blk.39.attn_k.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","39","Attention and indexer weights","blk.39.attn_v.weight","Vulkan0","Vulkan0","q8_0","1392640","2560,512,1,1"
"Target","39","Attention and indexer weights","blk.39.attn_output.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","39","Attention and indexer weights","blk.39.attn_q_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","39","Attention and indexer weights","blk.39.attn_k_norm.weight","Vulkan0","Vulkan0","f32","1024","256,1,1,1"
"Target","39","Other dense weights","blk.39.indexer.q_proj.weight","Vulkan0","Vulkan0","bf16","2621440","2560,512,1,1"
"Target","39","Other dense weights","blk.39.indexer.k_proj.weight","Vulkan0","Vulkan0","bf16","655360","2560,128,1,1"
"Target","39","Other dense weights","blk.39.indexer.q_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","39","Other dense weights","blk.39.indexer.k_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","39","Expert routers","blk.39.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","39","Shared experts","blk.39.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","39","Shared experts","blk.39.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","39","Shared experts","blk.39.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","39","Shared experts","blk.39.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","40","Hyperconnection mixers","blk.40.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","40","Attention and indexer weights","blk.40.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","40","Attention and indexer weights","blk.40.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","40","Recurrent layer weights","blk.40.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","40","Recurrent layer weights","blk.40.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","40","Recurrent layer weights","blk.40.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","40","Recurrent layer weights","blk.40.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","40","Recurrent layer weights","blk.40.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","40","Recurrent layer weights","blk.40.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","40","Recurrent layer weights","blk.40.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","40","Expert routers","blk.40.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","40","Routed expert banks","blk.40.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","40","Routed expert banks","blk.40.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","40","Routed expert banks","blk.40.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","40","Shared experts","blk.40.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","40","Shared experts","blk.40.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","40","Shared experts","blk.40.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","40","Shared experts","blk.40.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","41","Hyperconnection mixers","blk.41.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","41","Attention and indexer weights","blk.41.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","41","Attention and indexer weights","blk.41.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","41","Recurrent layer weights","blk.41.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","41","Recurrent layer weights","blk.41.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","41","Recurrent layer weights","blk.41.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","41","Recurrent layer weights","blk.41.ssm_beta.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","41","Recurrent layer weights","blk.41.ssm_alpha.weight","Vulkan0","Vulkan0","q8_0","130560","2560,48,1,1"
"Target","41","Recurrent layer weights","blk.41.ssm_norm.weight","Vulkan0","Vulkan0","f32","512","128,1,1,1"
"Target","41","Recurrent layer weights","blk.41.ssm_out.weight","Vulkan0","Vulkan0","q8_0","16711680","6144,2560,1,1"
"Target","41","Expert routers","blk.41.ffn_gate_inp.weight","Vulkan0","Vulkan0","f32","5242880","2560,512,1,1"
"Target","41","Routed expert banks","blk.41.ffn_down_exps.weight","Vulkan0","Vulkan0","iq4_nl","471859200","640,2560,512,1"
"Target","41","Routed expert banks","blk.41.ffn_gate_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","41","Routed expert banks","blk.41.ffn_up_exps.weight","Vulkan0","Vulkan0","iq3_s","360448000","2560,640,512,1"
"Target","41","Shared experts","blk.41.ffn_gate_inp_shexp.weight","Vulkan0","Vulkan0","f32","10240","2560,1,1,1"
"Target","41","Shared experts","blk.41.ffn_gate_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","41","Shared experts","blk.41.ffn_up_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","2560,640,1,1"
"Target","41","Shared experts","blk.41.ffn_down_shexp.weight","Vulkan0","Vulkan0","q8_0","1740800","640,2560,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_attn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_attn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_attn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_attn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_ffn_norm.weight","Vulkan0","Vulkan0","f32","40960","10240,1,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_ffn_down.weight","Vulkan0","Vulkan0","q8_0","3481600","10240,320,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_ffn_up.weight","Vulkan0","Vulkan0","q8_0","3481600","320,10240,1,1"
"Target","42","Hyperconnection mixers","blk.42.hc_ffn_inject.weight","Vulkan0","Vulkan0","q8_0","43520","10240,4,1,1"
"Target","42","Attention and indexer weights","blk.42.attn_qkv.weight","Vulkan0","Vulkan0","q8_0","27852800","2560,10240,1,1"
"Target","42","Attention and indexer weights","blk.42.attn_gate.weight","Vulkan0","Vulkan0","q8_0","16711680","2560,6144,1,1"
"Target","42","Recurrent layer weights","blk.42.ssm_conv1d.weight","Vulkan0","Vulkan0","f32","163840","4,10240,1,1"
"Target","42","Recurrent layer weights","blk.42.ssm_dt.bias","Vulkan0","Vulkan0","f32","192","48,1,1,1"
"Target","42","Recurrent layer weights","blk.42.ssm_a","Vulkan0","Vulkan0","f32","192","48,1,1,1"
